price,title,location,lat,lng,Referencia,Clasificación,Baños,Conservación,Superficie construida,Habitaciones
50600.0,"Piso en venta en Calle Godella, cerca de Calle de Rocafort","Calle Godella, cerca de Calle de Rocafort. San Cristóbal, Villaverde (Madrid Capital)",40.3424038,-3.6873375, INB55-8179-CG-10284-0001,  En trámite, 1, En buen estado, 53 m², 3
52200.0,"Piso en venta en Calle de Beniferri, cerca de Plaza de Los Pinazo","Calle de Beniferri, cerca de Plaza de Los Pinazo. San Cristóbal, Villaverde (Madrid Capital)",40.3445283,-3.6914452, INB55-8175-CG-63597-0001,  En trámite, 1, En buen estado, 62 m², 3
85000.0,Piso en venta en San Cristóbal,"San Cristóbal, Villaverde (Madrid Capital)",40.3414907,-3.6857717, TC128-543727,  Disponible, 1, En buen estado, 60 m², 3
49500.0,"Piso en venta en Calle Godella, 56, cerca de Calle de Benimamet","Calle Godella, 56, cerca de Calle de Benimamet. San Cristóbal, Villaverde (Madrid Capital)",40.3432,-3.68864, IF6736-GODELLA-1454,  En trámite, 1, En buen estado, 65 m², 3
59100.0,Piso en venta en Calle de Paterna,"Calle de Paterna. San Cristóbal, Villaverde (Madrid Capital)",40.3408429,-3.6846052, INB55-8161-CG-30135-0001,  En trámite, 1, En buen estado, 58 m², 2
128000.0,Piso en venta en Calle de Moncada,"Calle de Moncada. San Cristóbal, Villaverde (Madrid Capital)",40.3403145,-3.6916576, SA1325-MONCADA01/5952,  Disponible, 1,, 63 m², 3
133000.0,"Piso en venta en Calle de Benimamet, 12, cerca de Calle Godella","Calle de Benimamet, 12, cerca de Calle Godella. San Cristóbal, Villaverde (Madrid Capital)",40.3436787,-3.6871875, AF71-1802/141,  En trámite, 1, En buen estado, 78 m², 4
81300.0,"Piso en venta en Plaza de Los Pinazo, 16","Plaza de Los Pinazo, 16. San Cristóbal, Villaverde (Madrid Capital)",40.3429,-3.69182, IF6736-PINAZO-343,  En trámite, 1, En buen estado, 38 m², 1
225000.0,Piso en venta en Calle de María Cristina,Calle de María Cristina. Centro (Villaviciosa de Odón),40.355848365,-3.908203298, 4998664-001275,  En trámite, 1, En buen estado, 85 m², 3
256000.0,Piso en venta en Calle de la Fuentecilla,Calle de la Fuentecilla. Centro (Villaviciosa de Odón),40.3573830467414,-3.90634197929942, 4514034-13347076,  En trámite, 1, En buen estado, 75 m², 2
,,,,,,,,,,
439900.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.359229453,-3.901366777, 4525653-VIÑA,  Disponible, 2, En buen estado, 200 m², 3
336000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.3585107,-3.9047916, NI37-1259,  En trámite, 2, En buen estado, 91 m², 2
237900.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.3592578,-3.9055925, 4525653-HUMILLADERO,  Disponible, 1, En buen estado, 70 m², 2
409900.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.360095395,-3.908822003, 4525653-BRUJA,  Disponible, 2, En buen estado, 152 m², 3
279000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.359460336,-3.909584188, TC304-514106,  Disponible, 1, En buen estado, 47 m², 1
329000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.357127,-3.9022391, TC304-548068,  Disponible, 2, En buen estado, 146 m², 4
,"Piso en venta en Calle de Gonzalo Calamita, 6","Calle de Gonzalo Calamita, 6. Centro (Villaviciosa de Odón)",40.3596115112305,-3.90157008171082, AM9-2302##2302_0125_PE0001,  En trámite, 2,, 140 m², 3
265000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.358223881,-3.902819335, 4997897-220891401V,  En trámite, 1, En buen estado, 80 m², 3
209900.0,"Piso en venta en Avenida Príncipe de Asturias, cerca de Calle del Madroño","Avenida Príncipe de Asturias, cerca de Calle del Madroño. Centro (Villaviciosa de Odón)",40.3532998,-3.8993287, 4525653-GUIJARRAL,  Disponible, 1, En buen estado, 55 m², 1
355000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.352046925,-3.903484358, 4997897-23011601V,  En trámite, 2, En buen estado, 80 m², 2
279900.0,"Piso en venta en Calle de las Eras, cerca de Calle de Núñez Arenas","Calle de las Eras, cerca de Calle de Núñez Arenas. Centro (Villaviciosa de Odón)",40.357521094,-3.901999326, 4525653-PISO,  Disponible, 1, En buen estado, 75 m², 2
225000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.3562693,-3.9066332, TC304-556029,  En trámite,, En buen estado, 70 m², 2
245000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.358212549,-3.906622936, TC304-368872,  En trámite,, En buen estado, 66 m², 3
294900.0,"Piso en venta en Calle de Guadarrama, cerca de Calle de la Fuentecilla","Calle de Guadarrama, cerca de Calle de la Fuentecilla. Centro (Villaviciosa de Odón)",40.3557082,-3.9074016, 4525653-CENTRO,  Disponible, 1, Reformado, 85 m², 2
234900.0,Piso en venta en Calle de Carlos II,Calle de Carlos II. Centro (Villaviciosa de Odón),40.358729703,-3.909409043, 4525653-BAJO,  Disponible, 1, En buen estado, 70 m², 3
190550.0,Piso en venta en Casco Urbano,Centro (Villaviciosa de Odón),40.3559,-3.90703, NI424-1125,  En trámite, 1, En buen estado, 60 m², 2
439900.0,"Piso en venta en Calle de Federico de la Torre, 7","Calle de Federico de la Torre, 7. Centro (Villaviciosa de Odón)",40.3591422895625,-3.90424890468742, 4525653-FEDERICO,  Disponible, 4, En buen estado, 205 m², 4
355000.0,Piso en venta en Casco Urbano,Centro (Villaviciosa de Odón),40.352043805,-3.903257317, SA4858-P20316,  En trámite, 2, En buen estado, 92 m², 2
299900.0,Piso en venta en Calle de las Carretas,Calle de las Carretas. Centro (Villaviciosa de Odón),40.357827968,-3.901819438, 4525653-CARRETAS,  Disponible, 1, En buen estado, 90 m², 3
330000.0,Piso en venta en Centro,Centro (Villaviciosa de Odón),40.3585106,-3.9050978, NI37-1276,  En trámite, 2, En buen estado, 91 m², 2
289000.0,Piso en venta en Villaviciosa de Odón,Centro (Villaviciosa de Odón),40.3575864,-3.9035185, SA4858-P20311,  En trámite, 1, En buen estado, 77 m², 2
335000.0,Piso en venta en Calle de Bispo,Calle de Bispo. Centro (Villaviciosa de Odón),40.360083266,-3.905267046, 4514034-13347276,  En trámite, 2, En buen estado, 90 m², 2
219000.0,Piso en venta en Calle del Guadiana,Calle del Guadiana. El Bosque (Villaviciosa de Odón),40.382840133,-3.931934371, TC304-553521,  En trámite, 1, En buen estado, 60 m², 1
299500.0,Piso en venta en Calle del Guadiana,Calle del Guadiana. El Bosque (Villaviciosa de Odón),40.382842111,-3.944924297, SA3151-BAS_BOSQUE,  Disponible, 2, En buen estado, 85 m², 2
251000.0,Piso en venta en El Bosque,El Bosque (Villaviciosa de Odón),40.384331021,-3.944310856, SA3051-07171,  Disponible, 2, En buen estado, 86 m², 1
379000.0,Piso en venta en Calle del Júcar,Calle del Júcar. El Bosque (Villaviciosa de Odón),40.391548423,-3.923989284, XA802-HZRUJYW0,  En trámite, 2,, 95 m², 2
307000.0,Piso en venta en El Bosque,El Bosque (Villaviciosa de Odón),40.38346301,-3.926131146, 4997897-23083001V,  En trámite, 2, En buen estado, 77 m², 2
251000.0,Piso en venta en Calle del Guadiana,Calle del Guadiana. El Bosque (Villaviciosa de Odón),40.383463779,-3.923980651, 4514034-13347270,  En trámite, 2, En buen estado, 75 m², 1
251000.0,Piso en venta en El Bosque,El Bosque (Villaviciosa de Odón),40.383466953,-3.923092882, 4997966-148007,  En trámite, 2, A estrenar, 75 m², 1
98000.0,"Piso en venta en Calle Real, cerca de Calle del Río Guadiana","Calle Real, cerca de Calle del Río Guadiana. Villayuventus-Renfe (Parla)",40.2425593,-3.7689961, SA1402-623,  En trámite, 1, En buen estado, 72 m², 3
109000.0,Piso en venta en Calle del Río Guadarrama,Calle del Río Guadarrama. Villayuventus-Renfe (Parla),40.2432438,-3.7687177, ASR1-SRB0000090739,  En trámite,,, 90 m²,
106000.0,Piso en venta en Calle del Río Duero,Calle del Río Duero. Villayuventus-Renfe (Parla),40.2446552,-3.7679573, ASR1-SRB0000084997,  Pendiente de completar,,, 82 m²,
107500.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.241722,-3.7713982, TC726-555705,  En trámite, 1, En buen estado, 68 m², 3
127500.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.2413689,-3.7705886, TC726-555201,  En trámite, 1, En buen estado, 75 m², 3
,,,,,,,,,,
105000.0,Piso en venta en Renfe,Villayuventus-Renfe (Parla),40.2407162,-3.7707277, SA4877-S855/8991,  Disponible, 1,, 61 m², 2
99000.0,"Piso en venta en Calle Parque Verde, Calle Salamanca-","Calle Parque Verde, Calle Salamanca-. Villayuventus-Renfe (Parla)",40.2428531805917,-3.76359961367477, AS1-49351283,  En trámite, 1,, 64 m², 3
140000.0,Piso en venta en Calle de Zamora,Calle de Zamora. Villayuventus-Renfe (Parla),40.2423216,-3.7631015, XA802-RLWWGE7J,  En trámite, 1,, 84 m², 3
115000.0,Piso en venta en Calle de Cuenca,Calle de Cuenca. Villayuventus-Renfe (Parla),40.2435201,-3.7648296, SA492-137940,  Disponible, 1, En buen estado, 86 m², 3
119000.0,"Piso en venta en Calle de San Antón, cerca de Calle de la Paloma","Calle de San Antón, cerca de Calle de la Paloma. Villayuventus-Renfe (Parla)",40.2391582,-3.768557, INB55-7667-CI-06263-0001,  En trámite, 1, A reformar, 70 m², 3
66700.0,Piso en venta en Calle de las Ciudades,Calle de las Ciudades. Villayuventus-Renfe (Parla),40.2403319,-3.768245, INB55-8150-CG-37086-0001,  En trámite, 1, En buen estado, 75 m², 3
129999.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.2438972,-3.764679, TC220-557669,  Disponible, 1, Reformado, 82 m², 3
115000.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.242327,-3.7649853, TC220-325189,  Disponible, 1, Reformado, 87 m², 3
99999.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.2426843,-3.765339, TC220-555894,  En trámite, 1, En buen estado, 76 m², 4
109000.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.2427478,-3.7643415, TC220-546066,  En trámite, 1, En buen estado, 69 m², 3
120000.0,Piso en venta en Parla,Villayuventus-Renfe (Parla),40.242327,-3.7649853, SA47-1156,  En trámite, 1, En buen estado, 73 m², 3
149900.0,Piso en venta en Calle de Cuenca,Calle de Cuenca. Villayuventus-Renfe (Parla),40.24391,-3.76475, EP613-439941,  En trámite, 1,, 85 m², 3
110000.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.2422139,-3.7692633, 4997643-ZONA RENFE,  En trámite, 1, A reformar, 90 m², 3
140000.0,Piso en venta en Villayuventus-Renfe,Villayuventus-Renfe (Parla),40.2429766,-3.7658428, 4992282-R-6399,  En trámite, 1, Reformado, 85 m², 3
57000.0,Piso en venta en Calle de San Félix,Calle de San Félix. Villa del Prado,40.2762815,-4.3061321, SA155-NAV4452,  En trámite, 2, En buen estado, 73 m², 2
425000.0,Piso en venta en Santa Eugenia,"Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3780716,-3.6043677, AF174-2138/74,  Pendiente de completar, 2, En buen estado, 110 m², 4
115000.0,Piso en venta en Plaza de Enrique de Mesa,"Plaza de Enrique de Mesa. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3819956,-3.6139763, TC959-532789,  Disponible, 1, A reformar, 101 m², 2
280000.0,Piso en venta en Santa Eugenia,"Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3812088,-3.6043758, IFC76050-PIS_5602,  Pendiente de completar, 2, En buen estado, 94 m², 3
115000.0,"Piso en venta en Calle de Puentelarra, cerca de Calle Real de Arganda","Calle de Puentelarra, cerca de Calle Real de Arganda. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3790496,-3.6097105, EP618-13315-2045,  Disponible,, A reformar, 51 m²,
199999.0,Piso en venta en Calle de Enrique García Álvarez,"Calle de Enrique García Álvarez. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3818292,-3.6144304, TC959-550931,  Disponible, 2, En buen estado, 133 m², 4
230000.0,Piso en venta en Santa Eugenia,"Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3828476,-3.6096931, TC1053-541912,  Disponible, 2, En buen estado, 85 m², 3
293550.0,Piso en venta en Santa Eugenia,"Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3798123,-3.6042826, TC1053-536508,  Disponible, 2, En buen estado, 106 m², 4
232000.0,Piso en venta en Vallecas,"Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3852838,-3.6092912, SA4825-1301707/10742,  No indicado, 2,, 87 m², 3
107700.0,"Piso en venta en Calle de Puentelarra, cerca de Avenida de Santa Eugenia","Calle de Puentelarra, cerca de Avenida de Santa Eugenia. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3828476,-3.6096931, INB55-8090-CG-16103-0001,  En trámite, 1, En buen estado, 68 m², 3
118600.0,Piso en venta en Plaza de la Convivencia,"Plaza de la Convivencia. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3830165,-3.6140793, INB55-8082-CG-90948-0001,  En trámite, 2, En buen estado, 92 m², 2
307260.0,Piso en venta en Santa Eugenia,"Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3792791,-3.6083162, TC1053-558692,  Disponible, 2, En buen estado, 111 m², 3
399900.0,Piso en venta en Vallecas,"Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3788802,-3.604364, SA4825-POZADELASAL/10742,  No indicado, 2,, 117 m², 4
269000.0,"Piso en venta en Calle de Puentelarra, cerca de Avenida de Santa Eugenia","Calle de Puentelarra, cerca de Avenida de Santa Eugenia. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.379975669,-3.609931847, 4520516-INM14860,  En trámite, 1, En buen estado, 82 m², 3
141300.0,"Piso en venta en Calle de Puentelarra, 24, cerca de Avenida de Santa Eugenia","Calle de Puentelarra, 24, cerca de Avenida de Santa Eugenia. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3819,-3.61149, IF6736-PUENTELARRA-1400,  En trámite, 1, En buen estado, 66 m², 3
221304.0,Piso en venta en Calle de Puentelarra,"Calle de Puentelarra. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3837546823827,-3.60676611376203, AS1-52716433,  En trámite,,, 89 m²,
225000.0,Piso en venta en Calle de Puentelarra,"Calle de Puentelarra. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.3856893579865,-3.60579075081838, AS1-49755934,  Pendiente de completar, 1,, 97 m², 4
150000.0,"Piso en venta en Calle de Puentelarra, cerca de Avenida de Santa Eugenia","Calle de Puentelarra, cerca de Avenida de Santa Eugenia. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.379975669,-3.609931847, TC959-559929,  En trámite,, En buen estado, 67 m², 3
135000.0,Piso en venta en Plaza de la Convivencia,"Plaza de la Convivencia. Santa Eugenia, Villa de Vallecas (Madrid Capital)",40.383064,-3.6136262, TC959-558967,  En trámite, 1, En buen estado, 94 m², 3
620000.0,Piso en venta en Calle de Mariano Barbacid,Calle de Mariano Barbacid. Viñas Viejas (Boadilla del Monte),40.4173359176381,-3.89737504463776, VE22-0051-00490,  Pendiente de completar, 3,, 136 m², 4
450000.0,Piso en venta en Calle de Francisco Tomás y Valiente,Calle de Francisco Tomás y Valiente. Viñas Viejas (Boadilla del Monte),40.4136449,-3.8954202, TC170-554717,  Disponible,, En buen estado, 115 m², 2
116000.0,"Piso en venta en Calle del Camino de los Vinateros, cerca de Calle de la Cañada","Calle del Camino de los Vinateros, cerca de Calle de la Cañada. Vinateros, Moratalaz (Madrid Capital)",40.4055505,-3.6455747, SA2484-3248-20744,  En trámite, 1, En buen estado, 51 m², 2
179000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4086636,-3.6444928, VI2-10007819,  En trámite, 1, A reformar, 73 m², 3
200000.0,Piso en venta en Calle de la Hacienda de Pavones,"Calle de la Hacienda de Pavones. Vinateros, Moratalaz (Madrid Capital)",40.4026638,-3.638834, AF26-1521/547,  En trámite, 1, En buen estado, 82 m², 4
140000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4088378,-3.6414654, TC265-550289,  En trámite, 1, En buen estado, 66 m², 2
283000.0,"Piso en venta en Calle de la Hacienda de Pavones, 189, cerca de Calle de Luis de Hoyos Sáinz","Calle de la Hacienda de Pavones, 189, cerca de Calle de Luis de Hoyos Sáinz. Vinateros, Moratalaz (Madrid Capital)",40.403706,-3.6390393, 20250838,  En trámite, 2, En buen estado, 93 m², 3
465000.0,Piso en venta en Horcajo,"Vinateros, Moratalaz (Madrid Capital)",40.4038662,-3.6447793, GM17-187838,  En trámite, 2, En buen estado, 170 m², 3
199000.0,Piso en venta en Calle de la Cañada,"Calle de la Cañada. Vinateros, Moratalaz (Madrid Capital)",40.4049222,-3.64324, SA1606-171371,  En trámite, 1, En buen estado, 65 m², 2
187000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4078193,-3.6435265, TC265-557275,  En trámite, 1, Reformado, 74 m², 3
189000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4078207,-3.6433608, TC265-557850,  En trámite, 1, Reformado, 73 m², 3
145000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4046871,-3.6459936, TC265-543932,  En trámite, 1, En buen estado, 59 m², 3
165000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4040375,-3.6470991, TC265-557709,  En trámite, 1, Reformado, 59 m², 2
165000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4030444,-3.6456873, TC265-557562,  En trámite, 1, En buen estado, 59 m², 2
209000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.4027129,-3.6387423, TC539-558378,  Disponible, 1, Reformado, 93 m², 3
145000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.404899931,-3.647917181, TC265-555283,  En trámite, 1, En buen estado, 59 m², 3
275000.0,Piso en venta en Vinateros,"Vinateros, Moratalaz (Madrid Capital)",40.404371,-3.64423, TC265-558832,  En trámite,, En buen estado, 103 m², 3
160000.0,Piso en venta en Moratalaz,"Vinateros, Moratalaz (Madrid Capital)",40.406822,-3.6428611, SA1081-IT01499/4397,  Disponible, 1,, 65 m², 2
315000.0,"Piso en venta en Calle de la Hacienda de Pavones, 117, cerca de Calle del Pico de los Artilleros","Calle de la Hacienda de Pavones, 117, cerca de Calle del Pico de los Artilleros. Vinateros, Moratalaz (Madrid Capital)",40.402924,-3.6421654, 20401084,  En trámite, 2, En buen estado, 101 m², 3
,,,,,,,,,,
220000.0,"Piso en venta en Camino de los Vinateros, 79, cerca de Calle del Camino de los Vinateros","Camino de los Vinateros, 79, cerca de Calle del Camino de los Vinateros. Vinateros, Moratalaz (Madrid Capital)",40.409954,-3.6497498, 19880758,  En trámite, 1, En buen estado, 82 m², 3
378604.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4891006,-3.6697244, IF6736-OÑA-19,  En trámite, 2, En buen estado, 107 m², 3
378604.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.489709491068,-3.66840222242815, AS1-52855444,  En trámite, 2,, 128 m², 3
524500.0,Piso en venta en Calle de Dulce Chacón,"Calle de Dulce Chacón. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4856055,-3.6682853, NI485-868,  Pendiente de completar, 3, En buen estado, 112 m², 3
378604.0,Piso en venta en Virgen del Cortijo-Manoteras,"Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4887997,-3.6665533, 4511257-QH52855444,  En trámite, 2, En buen estado, 127 m², 3
899000.0,Piso en venta en Calle de Dulce Chacón,"Calle de Dulce Chacón. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4856055,-3.6682853, SA88-DS-P22458,  Disponible, 2, A estrenar, 204 m², 3
350000.0,Piso en venta en Virgen del Cortijo-Manoteras,"Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4892853,-3.6679255, TC907-519452,  Disponible, 2, En buen estado, 116 m², 4
409990.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4889567,-3.6634936, XA548-4201,  En trámite, 3, En buen estado, 150 m², 4
398530.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4887837,-3.6690263, SA1332-00428101/2854,  Disponible, 2,, 127 m², 3
410000.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.489116935,-3.664729726, IF76741-158,  Disponible, 3, En buen estado, 133 m², 4
410000.0,Piso en venta en Virgen del Cortijo-Manoteras,"Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4862366,-3.6631923, SA4341-831,  Disponible, 3, En buen estado, 133 m², 4
320000.0,"Piso en venta en Calle de Dulce Chacón, 17","Calle de Dulce Chacón, 17. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4851,-3.66696, SA2484-3248-22320,  En trámite, 1, En buen estado, 69 m², 1
378604.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4887837,-3.6690263, SA4177-SE99V192V-52855444/9804,  No indicado, 2,, 127 m², 3
410000.0,Piso en venta en Virgen del Cortijo,"Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4888049,-3.6643719, SA1435-00881/5089,  Disponible, 3,, 135 m², 4
378603.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4888038289976,-3.66912950089727, VE37-0096-AL-2410536,  Pendiente de completar, 2,, 127 m², 3
196100.0,"Piso en venta en Calle de Dulce Chacón, 17","Calle de Dulce Chacón, 17. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4852,-3.66692, IF6736-DULCE CHACON-1090,  En trámite, 1, En buen estado, 52 m², 1
198400.0,"Piso en venta en Calle de Dulce Chacón, 17","Calle de Dulce Chacón, 17. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4852,-3.66692, IF6736-DULCE CHACON-B,  En trámite, 1, En buen estado, 53 m², 1
307000.0,Piso en venta en Calle de Dulce Chacón,"Calle de Dulce Chacón. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4856055,-3.6682853, NI485-1015,  Pendiente de completar, 2, En buen estado, 45 m², 1
378603.0,"Piso en venta en Calle de Oña, 1, cerca de Avenida de Manoteras","Calle de Oña, 1, cerca de Avenida de Manoteras. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4889,-3.66598, SA4750-B21,  En trámite, 2, En buen estado, 127 m², 3
410000.0,Piso en venta en Hortaleza,"Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4889089,-3.6633368, EP868-1146,  Pendiente de completar, 3,, 133 m², 4
530000.0,Piso en venta en Hortaleza,"Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4851663,-3.6669614, EP868-1115,  Pendiente de completar, 2,, 128 m², 2
410000.0,"Piso en venta en Calle de Oña, 69","Calle de Oña, 69. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.489155,-3.6640573, 20380012,  Disponible, 3, En buen estado, 133 m², 4
405500.0,Piso en venta en Calle de Dulce Chacón,"Calle de Dulce Chacón. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4856055,-3.6682853, NI485-1053,  Pendiente de completar, 2, En buen estado, 87 m², 2
395000.0,"Piso en venta en Calle de Oña, cerca de Avenida de Manoteras","Calle de Oña, cerca de Avenida de Manoteras. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4888242,-3.6651059, VE92-121-00268,  En trámite, 2,, 120 m², 3
262500.0,Piso en venta en Calle de Dulce Chacón,"Calle de Dulce Chacón. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4856055,-3.6682853, NI485-1040,  Pendiente de completar, 1, En buen estado, 43 m², 1
273500.0,Piso en venta en Calle de Dulce Chacón,"Calle de Dulce Chacón. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4856055,-3.6682853, NI485-1041,  Pendiente de completar, 1, En buen estado, 54 m², 1
420000.0,"Piso en venta en Calle de Oña, cerca de Avenida de Manoteras","Calle de Oña, cerca de Avenida de Manoteras. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4892853,-3.6679255, AF97-5407/2944,  En trámite, 2,, 93 m², 4
498000.0,Piso en venta en Calle de Dulce Chacón,"Calle de Dulce Chacón. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4862996,-3.6711328, IF77045-I-00X84T-W-02MGJP,  En trámite, 1, En buen estado, 108 m², 2
193000.0,Piso en venta en Virgen del Cortijo,"Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4854389,-3.6679676, SA4177-SE98V138V-354103/9804,  No indicado, 1,, 36 m², 1
410000.0,Piso en venta en Calle de Oña,"Calle de Oña. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4891,-3.66429, EP319-VYP.198M,  En trámite, 3, En buen estado, 133 m², 4
410000.0,"Piso en venta en Calle de Oña, 13, cerca de Avenida de Manoteras","Calle de Oña, 13, cerca de Avenida de Manoteras. Virgen del Cortijo-Manoteras, Hortaleza (Madrid Capital)",40.4888684,-3.6683763, 19622671,  En trámite, 2, En buen estado, 115 m², 3
322000.0,Piso en venta en Vivero-Hospital-Universidad,Vivero-Hospital-Universidad (Fuenlabrada),40.2823137,-3.8157878, 3053-020000,  En trámite, 2, En buen estado, 163 m², 4
220000.0,Piso en venta en Avenida del Hospital,Avenida del Hospital. Vivero-Hospital-Universidad (Fuenlabrada),40.286740508,-3.817949399, 4524295-18461771,  En trámite, 2, En buen estado, 117 m², 2
330000.0,Piso en venta en Fuenlabrada,Vivero-Hospital-Universidad (Fuenlabrada),40.279148,-3.813096, SA200-R1865,  Disponible, 2, En buen estado, 130 m², 4
304260.0,Piso en venta en Vivero-Hospital-Universidad,Vivero-Hospital-Universidad (Fuenlabrada),40.280306,-3.814046, 500185-008175,  En trámite, 2, En buen estado, 102 m², 3
299900.0,Piso en venta en Hospital / Universidad / Vivero,Vivero-Hospital-Universidad (Fuenlabrada),40.2824913,-3.8137815, SA200-R-1887,  Disponible, 2, En buen estado, 100 m², 3
329900.0,Piso en venta en Vivero/ Hospital/ Universidad,Vivero-Hospital-Universidad (Fuenlabrada),40.2963145,-3.8222799, SA200-R-1892,  En trámite, 2, En buen estado, 127 m², 3
339000.0,"Piso en venta en Calle de Hipócrates, 28","Calle de Hipócrates, 28. Vivero-Hospital-Universidad (Fuenlabrada)",40.28999,-3.820463, 20274506,  En trámite, 2, En buen estado, 149 m², 3
273000.0,Piso en venta en Calle Laurel,Calle Laurel. Vivero-Hospital-Universidad (Fuenlabrada),40.292574,-3.824055, 4522609-000003,  En trámite, 2, Reformado, 131 m², 3
